MIC001;MIC002;MIC004;MIC006;MIC007;MIC008;MIC009;MIC010;MIC011;MIC012;MIC0014;MIC015;MIC016;MIC017;MIC018;MIC019;MIC022;MIC025;MIC027;MIC028;MIC029;MIC032;MIC033;MIC034;MIC035;MIC036;MIC037;MIC038;MIC042;MIC043;MIC044;MIC045;MIC046;MIC047;MIC048;MIC050;MIC051;MIC052;MIC053;MIC054;MIC055;MIC056;MIC058;MIC059;MIC060;MIC061;MIC062;MIC063;MIC064;MIC066;MIC067;MIC068;MIC069;MIC071;MIC072;MIC073;MIC074;MIC075;MIC076;MIC077;MIC078;MIC080;MIC081;MIC082;MIC083;MIC084;MIC085;MIC087;MIC088;MIC089;MIC090;TAXONOMY
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium;Methylobacterium rhodesianum"
0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium;Methylobacterium sp900112625"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Microvirga sp018069605"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Agrobacterium;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Agrobacterium;Agrobacterium larrymoorei"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium;Allorhizobium sp002855515"
433;18;34;0;0;96;0;0;0;17;0;0;0;0;0;0;0;106;126;0;0;146;351;0;0;0;0;0;0;0;0;0;7;0;0;79;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;877;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1548;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas_A;Aureimonas_A sp001425485"
0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Aureimonas;Aureimonas altamirensis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Corticibacterium;Corticibacterium populi"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Rhizobiaceae;VTOM01;VTOM01 sp009765365"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;Bradyrhizobium denitrificans"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;Bradyrhizobium manausense_A"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudorhodoplanes;Pseudorhodoplanes sinuspersici"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;Amaricoccus sp003258405"
0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Haematobacter;Haematobacter missouriensis"
0;0;1470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;"
0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus acridae"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus aeridis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;10;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus aerius"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;6;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus marcusii"
0;0;0;0;0;0;0;0;0;119;0;0;0;0;835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus mutanolyticus"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;36;14;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus salipaludis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus sanguinis"
0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus sp002732665"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;0;0;0;43;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus sp017315735"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tabrizicola;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomicrobium;"
0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomicrobium;Sphingomicrobium sp016924655"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;12;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas dokdonensis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas paucimobilis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp000797515"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp004341505"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp900109205"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Tsuneonella;Tsuneonella rigui"
0;4642;0;0;0;9415;0;904;0;0;0;0;0;0;0;0;1436;0;0;0;0;0;0;0;0;0;0;5244;0;0;0;0;0;0;4099;0;0;0;674;0;0;0;0;0;0;0;3925;0;0;0;1106;0;6095;0;516;1772;99;0;0;0;0;0;0;0;3559;45;0;0;0;0;0;"Bacilli;;;;"
0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Bacillales_A;Planococcaceae;Planococcus;Planococcus chinensis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Bacillales_B;DSM-18226;Neobacillus;Neobacillus salipaludis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Bacillales;Bacillaceae;Bacillus;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Erysipelotrichales;Coprobacillaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;"Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;"Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;Exiguobacterium profundum_A"
0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Exiguobacterales;Exiguobacteraceae;Exiguobacterium;Exiguobacterium sp018618415"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia sp001815865"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Aerococcaceae;Facklamia;Facklamia languida"
104;0;0;0;0;16;0;0;0;540;0;0;0;0;0;0;517;417;0;0;0;0;266;38;0;0;267;0;0;0;0;0;0;0;0;170;0;39;0;0;0;0;0;2587;0;0;0;0;55;27;0;0;0;0;0;0;1296;781;0;0;0;0;29;19;0;0;926;0;0;389;295;"Bacilli;Lactobacillales;Aerococcaceae;Granulicatella;Granulicatella elegans"
0;0;385;0;41;0;0;0;0;96;0;0;0;82;11;0;0;24;0;0;0;0;0;113;0;0;89;143;300;0;0;112;345;0;0;1010;0;0;0;0;0;0;0;753;964;0;0;0;0;18;0;0;0;0;0;0;0;190;0;0;0;0;0;0;0;3614;664;49;0;0;641;"Bacilli;Lactobacillales;Aerococcaceae;Granulicatella;Granulicatella sp001058355"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium maltaromaticum"
121;145;0;0;0;0;0;0;0;123;0;0;484;0;27;108;0;0;341;0;74;0;0;176;0;0;0;0;0;0;0;1054;91;0;0;783;0;4011;0;0;40;0;0;0;223;0;0;173;37;4774;113;0;0;0;0;0;354;587;885;0;0;0;699;0;0;0;0;0;467;0;0;"Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum;Dolosigranulum pigrum"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;"
0;0;0;0;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc carnosum"
0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc citreum"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc gelidum"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus fermentum"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus urinaemulieris"
0;0;0;0;0;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Lactobacillaceae;Weissella_A;Weissella_A fabalis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Listeriaceae;Brochothrix;Brochothrix campestris"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Listeriaceae;Listeria;Listeria monocytogenes_B"
130;74;2072;0;455;1288;599;5122;12;3515;63;0;262;1207;1251;0;4024;5091;155;0;390;0;560;5581;1566;141;2276;1831;2932;0;753;1075;890;387;329;1082;156;1315;2607;74;46;0;10;2690;1433;0;282;71;0;4707;1312;92;217;188;133;637;5478;2418;9345;0;29;938;1261;2702;389;2224;2257;854;1145;1472;5802;"Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;"Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus_C"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus australis_B"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;127;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus infantis_C"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;158;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;"Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus infantis_H"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;48;0;41;"Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus infantis_I"
