MIC001;MIC002;MIC004;MIC006;MIC007;MIC008;MIC009;MIC010;MIC011;MIC012;MIC014;MIC015;MIC016;MIC017;MIC018;MIC019;MIC022;MIC025;MIC027;MIC028;MIC029;MIC032;MIC033;MIC034;MIC035;MIC036;MIC037;MIC038;MIC042;MIC043;MIC044;MIC045;MIC046;MIC047;MIC048;MIC050;MIC051;MIC052;MIC053;MIC054;MIC055;MIC056;MIC058;MIC059;MIC060;MIC061;MIC062;MIC063;MIC064;MIC066;MIC067;MIC068;MIC069;MIC071;MIC072;MIC073;MIC074;MIC075;MIC076;MIC077;MIC078;MIC080;MIC081;MIC082;MIC083;MIC084;MIC085;MIC087;MIC088;MIC089;MIC090;taxonomy
0;0;120;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;784;0;0;0;0;0;12772;0;110;103;0;0;0;0;0;0;0;0;12942;0;28;42;34;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus"
14;0;364;0;43;0;0;0;0;93;0;0;0;0;0;0;170;0;12;0;0;0;0;70;83;0;0;0;49;0;0;25;27;0;0;28;0;0;0;0;0;0;0;0;121;0;0;0;0;0;70;0;34;0;0;0;0;0;0;0;0;0;0;0;0;507;121;0;0;0;278;"Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella haemolysans_A"
0;0;0;0;0;154;0;57;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;40;0;0;0;0;0;0;0;0;193;299;0;0;0;0;707;0;0;0;0;0;0;0;0;0;0;0;0;819;107;221;0;0;0;143;0;0;1136;3444;0;672;45;252;"Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella haemolysans_B"
0;0;0;0;0;0;0;0;0;615;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0;0;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella haemolysans_C"
0;102;0;0;0;83;0;0;0;24;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;577;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;253;0;0;0;0;0;0;0;0;857;0;93;0;0;0;0;0;0;14145;0;0;0;0;0;0;"Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;830;0;0;0;0;0;0;0;0;3485;51;0;0;0;0;0;"Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus"
0;0;44;0;182;64;21;1179;0;0;0;0;0;0;0;0;1225;0;0;0;0;0;0;0;0;0;5244;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;123;0;0;0;0;97;114;0;52;0;905;1586;36;66;317;0;0;5245;0;2541;172;1409;2833;0;185;0;175;"Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus epidermidis"
0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;380;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus haemolyticus"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;325;0;0;0;0;0;0;0;0;0;20;94;0;0;45;0;0;80;0;147;0;0;0;0;26;0;2286;"Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus hominis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2682;0;0;0;0;0;0;0;0;0;"Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;Staphylococcus lugdunensis"
0;0;0;0;0;104;0;0;0;307;0;0;167;0;0;0;344;0;0;0;0;0;602;0;38;0;0;85;0;0;0;0;0;37;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;31;0;0;0;0;38;0;0;0;0;0;0;0;0;"Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella sp900095835"
0;0;0;0;0;0;0;0;0;71;0;0;0;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;0;0;0;0;0;0;0;0;411;"Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;"
0;0;43;0;0;36;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;141;0;0;0;0;0;0;0;0;0;0;858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;"Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella histicola"
0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0;157;0;0;0;27;0;0;0;0;557;387;0;0;0;0;0;169;0;0;0;0;0;24;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;131;0;0;0;11;0;"Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella melaninogenica"
0;0;0;0;0;0;341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;123;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;89;65;0;0;0;0;"Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella sp000163055"
0;0;0;0;0;0;0;0;0;160;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;110;564;0;0;0;0;0;0;0;0;0;0;10;0;"Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella sp000467895"
52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;26;0;0;0;0;83;56;0;0;0;0;0;0;0;9;0;10;0;0;0;0;165;0;0;20;0;582;21;0;0;0;0;0;0;0;5;0;0;0;74;0;0;0;0;0;0;0;0;628;113;0;0;206;11;"Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas sp000467855"
0;0;0;0;0;0;0;0;0;312;0;0;0;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;0;0;0;0;0;0;0;0;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas sp018127745"
0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;3072;343;0;0;0;0;82;330;339;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bacteroidia;Flavobacteriales;Weeksellaceae;;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;"Bacteroidia;Flavobacteriales;Weeksellaceae;Empedobacter;Empedobacter falsenii_A"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;27;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Brachyspirae;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira hampsonii_B"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;60;0;0;0;0;0;0;0;0;0;328;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;31;0;16;0;0;0;0;0;0;0;0;0;0;0;0;"Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_A;"
0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;"Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;Lachnoanaerobaculum sp000296385"
0;0;0;0;0;12;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;"Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;Stomatobaculum longum"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;91;0;0;0;0;0;0;0;0;78;"Clostridia;Tissierellales;Peptoniphilaceae;Anaerococcus;Anaerococcus octavius"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;225;0;0;0;0;"Clostridia;Tissierellales;Peptoniphilaceae;Finegoldia;Finegoldia magna_F"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;13;52;0;0;0;0;"Clostridia;Tissierellales;Peptoniphilaceae;Peptoniphilus_A;Peptoniphilus_A harei"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;0;0;0;0;0;0;0;0;88;"Clostridia;Tissierellales;Peptoniphilaceae;Peptoniphilus_A;Peptoniphilus_A lacydonensis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Comamonas;Comamonas tsuruhatensis"
0;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;570;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia sp001078575"
0;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;15;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;Conchiformibius;Conchiformibius steedae"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;"
0;0;0;0;0;0;0;21;0;0;0;0;30;0;0;0;614;0;0;0;0;0;118;105;0;0;0;0;0;0;0;0;0;95;140;0;0;19;0;0;0;0;0;135;11;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria cinerea"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;1079;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria flavescens_A"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria perflava"
0;0;0;0;0;0;0;0;9;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria sp000186165"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;207;0;0;0;0;0;0;0;35;28;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2570;1333;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria subflava_C"
0;0;481;0;3855;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223;0;492;0;0;0;0;137;0;0;16053;6766;0;1783;0;0;0;0;0;0;0;102;0;0;0;0;0;89;0;0;0;0;1237;843;229;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;"Gammaproteobacteria;Burkholderiales;Neisseriaceae;QFNR01;QFNR01 sp016864895"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter bugandensis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia_B;Erwinia_B gerundensis"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea;Pantoea eucrina"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea;Pantoea vagans"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_A;Haemophilus_A sputorum"
0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;240;0;207;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;941;108;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;"
0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;Haemophilus_D parainfluenzae"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;Haemophilus_D parainfluenzae_K"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;0;0;0;0;0;0;0;0;0;331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;508;0;0;0;0;0;0;0;0;0;0;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;Haemophilus_D parainfluenzae_N"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;Haemophilus_D sp001815355"
0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;Haemophilus_D sp900764435"
0;0;0;469;0;0;0;0;1992;0;0;0;0;5786;0;0;0;0;0;2444;30;0;0;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;1608;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus_J"
0;0;0;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus influenzae"
0;0;0;0;0;0;0;0;8414;0;0;0;0;0;0;0;0;0;371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus influenzae_E"
0;0;0;0;0;0;0;0;0;1050;0;0;0;0;0;0;177;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;18;0;0;0;0;0;0;0;105;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;45;1725;0;0;0;0;"Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus seminalis"
0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter idrijaensis"
0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1342;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter johnsonii"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp000369525"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;9;0;0;0;0;0;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter ursingii"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_A;Moraxella_A osloensis"
0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;22;140;0;0;0;0;0;24;0;69;0;0;0;0;0;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_A;Moraxella_A sp002478835"
0;20298;0;872;0;0;0;0;0;0;777;0;0;0;0;1945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_C;Moraxella_C lincolnii"
96;0;0;1710;836;0;0;0;0;0;0;0;47;20;52;21615;0;0;31780;500;3947;30781;36969;0;102;35340;0;0;0;4068;0;0;0;4771;64;0;8661;0;0;31803;43173;0;22;0;0;0;14380;9422;6251;0;0;4134;0;0;0;0;1564;0;0;2040;520;0;0;0;0;0;0;1845;0;53;64;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;Moraxella catarrhalis"
175;0;0;8001;0;0;0;0;0;0;40330;33363;25037;0;0;10015;0;0;5804;29998;26097;0;0;0;0;3631;0;0;0;34386;32807;0;0;15074;9662;0;0;7;0;0;0;0;29822;0;0;27739;0;13938;10715;0;0;15290;0;0;111;0;0;0;0;6177;6725;0;0;0;0;0;0;4634;0;17041;1870;"Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;Moraxella nonliquefaciens"
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;"
0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;0;0;0;0;0;0;0;0;0;0;0;0;99;"Negativicutes;Veillonellales;Megasphaeraceae;Anaeroglobus;Anaeroglobus micronuciformis"
0;0;0;0;0;0;0;0;0;1081;0;0;0;0;0;0;120;234;0;0;0;0;53;0;131;0;66;0;0;0;0;0;0;0;0;0;0;0;495;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;100;70;0;0;0;0;0;0;0;0;0;0;0;0;0;"Negativicutes;Veillonellales;Veillonellaceae;F0422;"
0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;86;147;0;0;0;0;0;0;0;0;0;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;236;0;"Negativicutes;Veillonellales;Veillonellaceae;F0422;F0422 sp003992005"
0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Negativicutes;Veillonellales;Veillonellaceae;F0422;F0422 sp003992315"
0;0;55;0;0;293;0;0;0;512;0;0;0;0;0;0;475;87;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;0;331;541;0;0;0;30;319;90;0;0;0;0;0;0;0;"Negativicutes;Veillonellales;Veillonellaceae;F0422;F0422 sp003999875"
0;0;397;0;0;0;0;0;0;0;3;0;0;36;0;0;28;0;53;0;0;0;0;0;0;0;0;883;0;0;0;0;0;0;0;0;875;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;73;338;105;0;0;0;0;0;0;103;31;67;0;0;0;"Negativicutes;Veillonellales;Veillonellaceae;Veillonella;"
0;0;141;0;0;0;0;0;0;1069;0;0;0;119;0;0;116;0;0;0;0;0;0;0;0;36;77;340;38;0;0;0;0;0;0;0;0;0;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;283;0;0;0;0;0;0;0;0;0;0;0;363;"Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella atypica"
